date,revenues,group,customer_id
5/13/2017,0,a,925
5/13/2017,0,b,308
5/13/2017,0,a,976
5/13/2017,0,b,466
5/13/2017,0,a,358
5/13/2017,0,b,82
5/13/2017,0,a,819
5/13/2017,0,b,171
5/13/2017,0,a,517
5/13/2017,0,b,767
5/13/2017,0,a,816
5/13/2017,0,b,126
5/13/2017,0,a,297
5/13/2017,0,b,641
5/13/2017,0,a,499
5/13/2017,0,b,997
5/13/2017,0,a,466
5/13/2017,0,b,986
5/13/2017,0,a,4
5/13/2017,0,b,212
5/13/2017,0,a,270
5/13/2017,0,b,376
5/13/2017,0,a,391
5/13/2017,0,b,901
5/13/2017,0,a,957
5/13/2017,0,b,282
5/13/2017,0,a,297
5/13/2017,0,b,742
5/13/2017,0,a,873
5/13/2017,0,b,510
5/13/2017,0,a,212
5/13/2017,0,b,130
5/13/2017,0,a,880
5/13/2017,0,b,389
5/13/2017,0,a,490
5/13/2017,0,b,404
5/13/2017,0,a,493
5/13/2017,0,b,661
5/13/2017,0,a,211
5/13/2017,0,b,741
5/13/2017,0,a,624
5/13/2017,0,b,499
5/13/2017,0,a,251
5/13/2017,0,b,791
5/13/2017,0,a,351
5/13/2017,0,b,17
5/13/2017,0,a,933
5/13/2017,0,b,481
5/13/2017,0,a,429
5/13/2017,0,b,26
5/13/2017,0,a,196
5/13/2017,0,b,871
5/13/2017,1.88,a,127
5/13/2017,0,b,149
5/13/2017,0,a,812
5/13/2017,0,b,486
5/13/2017,0,a,642
5/13/2017,0,b,800
5/13/2017,0,a,254
5/13/2017,0,b,238
5/13/2017,0,a,999
5/13/2017,0,b,617
5/13/2017,18.82,b,357
5/13/2017,0,a,38
5/13/2017,0,b,970
5/13/2017,0,a,246
5/13/2017,0,b,875
5/14/2017,0,a,570
5/14/2017,0,b,732
5/14/2017,0,a,748
5/14/2017,0,b,260
5/14/2017,0,a,103
5/14/2017,0,b,31
5/14/2017,0,b,289
5/14/2017,0,a,826
5/14/2017,0,b,512
5/14/2017,0,a,516
5/14/2017,0,b,23
5/14/2017,0,a,544
5/14/2017,0,b,61
5/14/2017,0,a,368
5/14/2017,0,b,651
5/14/2017,0,a,912
5/14/2017,0,b,387
5/14/2017,0,a,28
5/14/2017,0,b,174
5/14/2017,0,a,399
5/14/2017,0,b,492
5/14/2017,0,a,140
5/14/2017,0,b,557
5/14/2017,0,a,470
5/14/2017,0,b,820
5/14/2017,0,a,917
5/14/2017,0,b,483
5/14/2017,0,a,412
5/14/2017,0,b,772
5/14/2017,18.82,a,214
5/14/2017,0,b,601
5/14/2017,0,a,326
5/14/2017,0,b,805
5/14/2017,0,a,28
5/14/2017,0,b,698
5/14/2017,0,b,782
5/14/2017,0,a,1000
5/14/2017,0,b,171
5/14/2017,0,a,542
5/14/2017,0,b,7
5/14/2017,0,a,27
5/14/2017,0,b,326
5/14/2017,0,a,943
5/14/2017,0,b,845
5/14/2017,0,a,962
5/14/2017,0,b,622
5/14/2017,0,b,476
5/14/2017,0,a,654
5/14/2017,0,b,641
5/14/2017,0,a,231
5/14/2017,0,b,264
5/14/2017,0,a,323
5/14/2017,0,b,164
5/14/2017,0,a,646
5/14/2017,0,b,16
5/14/2017,0,a,648
5/14/2017,0,b,19
5/14/2017,0,a,198
5/14/2017,0,b,317
5/14/2017,0,a,960
5/14/2017,0,b,70
5/14/2017,0,a,472
5/14/2017,0,b,535
5/14/2017,0,a,901
5/14/2017,0,b,272
5/14/2017,0,a,713
5/14/2017,0,b,400
5/14/2017,0,a,433
5/14/2017,0,b,810
5/14/2017,0,a,802
5/14/2017,18.6,b,316
5/14/2017,0,a,514
5/14/2017,0,b,449
5/14/2017,0,a,157
5/14/2017,0,b,163
5/14/2017,0,a,333
5/14/2017,0,b,578
5/14/2017,0,a,921
5/14/2017,0,b,118
5/14/2017,0,a,548
5/14/2017,0,b,644
5/14/2017,0,a,785
5/14/2017,0,b,729
5/14/2017,0,a,452
5/14/2017,0,b,140
5/14/2017,0,a,591
5/14/2017,0,b,466
5/14/2017,0,a,668
5/14/2017,0,b,643
5/14/2017,0,a,482
5/14/2017,0,b,459
5/14/2017,0,a,358
5/14/2017,0,b,722
5/14/2017,0,a,255
5/14/2017,0,b,271
5/14/2017,0,a,262
5/14/2017,0,b,94
5/14/2017,0,a,260
5/14/2017,0,b,989
5/14/2017,0,a,948
5/14/2017,0,b,294
5/14/2017,0,a,925
5/14/2017,0,b,198
5/14/2017,0,a,333
5/14/2017,0,b,462
5/14/2017,0,a,730
5/14/2017,0,b,58
5/14/2017,0,a,300
5/14/2017,0,b,497
5/14/2017,0,a,255
5/14/2017,0,b,222
5/14/2017,0,a,833
5/14/2017,0,b,909
5/14/2017,0,a,571
5/14/2017,0,b,69
5/14/2017,0,a,253
5/14/2017,1.86,b,918
5/14/2017,0,a,102
5/14/2017,0,b,258
5/14/2017,0,a,936
5/14/2017,0,b,497
5/14/2017,0,a,395
5/14/2017,0,b,71
5/14/2017,0,a,426
5/14/2017,0,b,174
5/14/2017,0,a,567
5/14/2017,0,b,615
5/14/2017,0,b,117
5/14/2017,0,a,67
5/14/2017,0,b,750
5/14/2017,0,a,532
5/14/2017,0,b,40
5/14/2017,0,a,402
5/14/2017,0,b,306
5/14/2017,0,a,308
5/14/2017,0,b,970
5/14/2017,0,a,808
5/14/2017,0,b,525
5/14/2017,0,a,364
5/14/2017,0,b,746
5/14/2017,0,a,250
5/14/2017,0,b,176
5/14/2017,0,a,229
5/14/2017,0,b,814
5/14/2017,0,a,673
5/14/2017,0,b,822
5/14/2017,0,a,704
5/14/2017,0,b,749
5/14/2017,0,a,633
5/14/2017,0,b,583
5/14/2017,0,a,696
5/14/2017,0,b,603
5/14/2017,0,a,145
5/14/2017,0,b,576
5/14/2017,0,a,280
5/14/2017,0,b,423
5/14/2017,0,a,859
5/14/2017,0,b,481
5/14/2017,0,a,490
5/14/2017,0,b,571
5/14/2017,0,a,930
5/14/2017,0,b,723
5/14/2017,0,b,801
5/14/2017,0,a,525
5/14/2017,0,b,327
5/14/2017,0,a,121
5/14/2017,0,b,411
5/14/2017,0,a,58
5/14/2017,0,b,517
5/14/2017,0,a,528
5/14/2017,0,b,626
5/14/2017,0,a,454
5/14/2017,0,b,254
5/14/2017,0,a,816
5/14/2017,0,b,409
5/14/2017,0,a,738
5/14/2017,0,b,99
5/14/2017,0,a,2
5/14/2017,0,b,944
5/14/2017,0,a,977
5/14/2017,0,b,171
5/14/2017,0,a,404
5/14/2017,0,b,273
5/14/2017,0,a,240
5/14/2017,0,b,201
5/14/2017,0,a,855
5/14/2017,0,b,879
5/14/2017,0,a,36
5/14/2017,0,b,260
5/14/2017,0,a,661
5/14/2017,0,b,451
5/14/2017,0,a,130
5/14/2017,0,b,714
5/14/2017,0,a,821
5/14/2017,0,b,657
5/14/2017,3.08,a,956
5/14/2017,0,b,343
5/14/2017,0,a,270
5/14/2017,0,b,883
5/14/2017,0,a,370
5/14/2017,0,b,718
5/14/2017,0,a,165
5/14/2017,0,b,85
5/14/2017,0,b,699
5/14/2017,1.87,a,34
5/14/2017,0,b,236
5/14/2017,18.82,a,96
5/14/2017,0,b,207
5/14/2017,0,a,283
5/14/2017,0,b,770
5/14/2017,0,a,587
5/14/2017,0,b,988
5/14/2017,0,a,771
5/14/2017,0,b,923
5/14/2017,0,a,911
5/14/2017,0,b,21
5/14/2017,0,a,891
5/14/2017,0,b,808
5/14/2017,0,a,764
5/14/2017,0,b,361
5/14/2017,0,b,632
5/14/2017,0,a,820
5/14/2017,0,b,465
5/14/2017,0,a,155
5/14/2017,0,b,249
5/14/2017,0,a,346
5/14/2017,0,b,369
5/14/2017,0,a,868
5/14/2017,0,b,414
5/14/2017,0,a,14
5/14/2017,0,b,150
5/14/2017,18.84,a,417
5/14/2017,0,b,404
5/14/2017,0,a,43
5/14/2017,0,b,738
5/14/2017,0,a,164
5/15/2017,0,b,590
5/15/2017,0,a,751
5/15/2017,0,b,37
5/15/2017,0,a,199
5/15/2017,0,b,421
5/15/2017,0,a,244
5/15/2017,0,b,296
5/15/2017,0,a,226
5/15/2017,0,b,536
5/15/2017,0,a,163
5/15/2017,0,b,397
5/15/2017,0,a,645
5/15/2017,0,b,335
5/15/2017,0,a,378
5/15/2017,0,b,436
5/15/2017,0,a,165
5/15/2017,0,b,107
5/15/2017,0,a,387
5/15/2017,0,b,386
5/15/2017,0,a,581
5/15/2017,0,b,195
5/15/2017,0,a,122
5/15/2017,0,b,181
5/15/2017,0,a,20
5/15/2017,0,b,800
5/15/2017,0,a,568
5/15/2017,0,b,839
5/15/2017,0,a,834
5/15/2017,0,b,608
5/15/2017,0,a,284
5/15/2017,0,b,654
5/15/2017,0,a,455
5/15/2017,0,b,210
5/15/2017,0,a,769
5/15/2017,0,b,403
5/15/2017,0,a,71
5/15/2017,0,b,451
5/15/2017,0,a,189
5/15/2017,0,b,840
5/15/2017,0,a,226
5/15/2017,0,b,140
5/15/2017,0,a,544
5/15/2017,0,b,467
5/15/2017,0,b,295
5/15/2017,0,a,672
5/15/2017,0,b,755
5/15/2017,0,a,681
5/15/2017,0,b,554
5/15/2017,0,a,972
5/15/2017,0,b,790
5/15/2017,0,a,155
5/15/2017,0,b,397
5/15/2017,0,a,156
5/15/2017,0,b,858
5/15/2017,0,a,70
5/15/2017,0,b,304
5/15/2017,0,b,714
5/15/2017,1.88,a,132
5/15/2017,0,b,840
5/15/2017,0,a,545
5/15/2017,0,b,814
5/15/2017,0,b,450
5/15/2017,0,a,276
5/15/2017,0,b,972
5/15/2017,0,a,458
5/15/2017,0,b,253
5/15/2017,0,a,799
5/15/2017,0,b,888
5/15/2017,0,a,859
5/15/2017,0,b,653
5/15/2017,0,a,90
5/15/2017,0,b,270
5/15/2017,0,b,550
5/15/2017,0,b,325
5/15/2017,0,a,498
5/15/2017,0,b,451
5/15/2017,0,b,386
5/15/2017,0,a,936
5/15/2017,0,b,182
5/15/2017,0,b,357
5/15/2017,103.69,a,332
5/15/2017,27.84,b,749
5/15/2017,0,a,609
5/15/2017,0,b,834
5/15/2017,0,a,109
5/15/2017,0,b,858
5/15/2017,0,a,783
5/15/2017,0,b,551
5/15/2017,0,a,96
5/15/2017,0,b,138
5/15/2017,0,a,159
5/15/2017,0,b,870
5/15/2017,0,b,923
5/15/2017,0,a,395
5/15/2017,0,b,89
5/15/2017,0,a,696
5/15/2017,0,b,912
5/15/2017,0,b,87
5/15/2017,0,a,565
5/15/2017,0,b,908
5/15/2017,0,a,462
5/15/2017,0,b,727
5/15/2017,0,a,346
5/15/2017,0,b,746
5/15/2017,0,a,218
5/15/2017,0,b,947
5/15/2017,0,b,644
5/15/2017,0,a,279
5/15/2017,0,b,965
5/15/2017,0,a,810
5/15/2017,0,b,633
5/15/2017,0,a,261
5/15/2017,0,b,730
5/15/2017,0,a,459
5/15/2017,0,b,793
5/15/2017,0,a,46
5/15/2017,0,b,230
5/15/2017,0,b,839
5/15/2017,0,a,515
5/15/2017,0,b,313
5/15/2017,0,a,294
5/15/2017,0,b,725
5/15/2017,0,a,312
5/15/2017,0,b,463
5/15/2017,0,a,525
5/15/2017,0,b,700
5/15/2017,0,a,612
5/15/2017,0,b,372
5/15/2017,0,a,428
5/15/2017,0,b,44
5/15/2017,0,a,987
5/15/2017,0,b,568
5/15/2017,0,a,786
5/15/2017,0,b,146
5/15/2017,0,a,375
5/15/2017,0,b,283
5/15/2017,0,a,519
5/15/2017,0,b,515
5/15/2017,0,b,520
5/15/2017,0,a,475
5/15/2017,18.78,b,21
5/15/2017,0,a,817
5/15/2017,0,b,122
5/16/2017,0,a,396
5/16/2017,1.88,b,123
5/16/2017,9.4,a,189
5/16/2017,0,b,76
5/16/2017,0,a,645
5/16/2017,0,b,445
5/16/2017,0,a,469
5/16/2017,0,b,568
5/16/2017,0,a,923
5/16/2017,0,b,299
5/16/2017,0,a,284
5/16/2017,0,b,627
5/16/2017,0,a,584
5/16/2017,0,b,59
5/16/2017,0,b,818
5/16/2017,0,a,444
5/16/2017,0,b,853
5/16/2017,0,b,792
5/16/2017,0,a,798
5/16/2017,0,b,861
5/16/2017,0,b,571
5/16/2017,0,a,310
5/16/2017,0,b,582
5/16/2017,0,b,419
5/16/2017,0,b,848
5/16/2017,0,b,458
5/16/2017,0,b,669
5/16/2017,0,a,354
5/16/2017,0,b,964
5/16/2017,0,b,666
5/16/2017,0,b,222
5/16/2017,0,a,544
5/16/2017,0,b,844
5/16/2017,0,a,204
5/16/2017,0,b,481
5/16/2017,0,a,413
5/16/2017,0,b,628
5/16/2017,0,a,916
5/16/2017,0,b,673
5/16/2017,0,a,557
5/16/2017,0,b,526
5/16/2017,18.78,a,468
5/16/2017,0,b,840
5/16/2017,0,a,49
5/16/2017,0,b,985
5/16/2017,0,a,615
5/16/2017,0,b,777
5/16/2017,0,b,896
5/16/2017,0,a,732
5/16/2017,0,b,461
5/16/2017,0,a,295
5/16/2017,0,b,646
5/16/2017,0,a,594
5/16/2017,0,b,113
5/16/2017,0,a,333
5/16/2017,0,b,176
5/16/2017,0,a,538
5/16/2017,0,b,26
5/16/2017,0,a,679
5/16/2017,0,b,560
5/16/2017,0,b,950
5/16/2017,0,a,141
5/16/2017,0,b,299
5/16/2017,0,b,198
5/16/2017,0,a,370
5/16/2017,0,b,341
5/16/2017,0,a,51
5/16/2017,0,b,42
5/16/2017,0,a,442
5/16/2017,0,b,696
5/16/2017,0,a,924
5/16/2017,0,b,789
5/16/2017,0,b,278
5/16/2017,0,a,530
5/16/2017,0,b,277
5/16/2017,0,a,500
5/16/2017,0,b,171
5/16/2017,0,a,627
5/16/2017,0,b,469
5/16/2017,0,a,507
5/16/2017,0,b,891
5/16/2017,0,a,189
5/16/2017,0,b,780
5/16/2017,0,a,166
5/16/2017,0,b,299
5/16/2017,0,b,699
5/16/2017,0,b,440
5/16/2017,0,b,717
5/16/2017,0,a,177
5/16/2017,0,b,634
5/16/2017,0,b,993
5/16/2017,0,b,505
5/16/2017,0,a,970
5/16/2017,0,b,91
5/16/2017,0,a,374
5/16/2017,0,b,631
5/16/2017,0,a,320
5/16/2017,0,b,629
5/16/2017,0,a,334
5/16/2017,0,b,509
5/16/2017,0,a,456
5/16/2017,0,b,551
5/16/2017,0,a,211
5/16/2017,0,b,888
5/16/2017,0,a,690
5/16/2017,0,b,858
5/16/2017,0,a,476
5/16/2017,0,b,144
5/16/2017,0,a,787
5/16/2017,0,b,84
5/16/2017,0,a,436
5/16/2017,0,b,459
5/16/2017,0,a,367
5/16/2017,0,a,268
5/16/2017,0,b,196
5/16/2017,18.62,a,516
5/16/2017,0,b,185
5/16/2017,0,b,445
5/16/2017,0,a,760
5/16/2017,0,b,622
5/16/2017,0,b,428
5/16/2017,0,a,150
5/16/2017,0,b,5
5/16/2017,0,a,714
5/16/2017,0,b,210
5/16/2017,0,a,257
5/16/2017,0,b,128
5/16/2017,0,a,826
5/16/2017,0,b,695
5/16/2017,0,a,676
5/16/2017,0,b,340
5/16/2017,18.62,a,872
5/16/2017,0,b,312
5/16/2017,0,b,897
5/16/2017,0,a,698
5/16/2017,0,b,946
5/16/2017,0,b,547
5/16/2017,0,b,126
5/16/2017,0,a,970
5/16/2017,0,b,969
5/16/2017,0,b,608
5/16/2017,0,a,158
5/16/2017,0,b,240
5/16/2017,0,a,157
5/16/2017,0,b,114
5/16/2017,0,a,800
5/16/2017,0,b,944
5/16/2017,0,a,832
5/16/2017,0,b,365
5/16/2017,0,a,107
5/16/2017,0,b,595
5/16/2017,0,b,337
5/16/2017,0,a,695
5/16/2017,0,b,666
5/16/2017,0,a,906
5/16/2017,0,b,32
5/16/2017,0,b,326
5/16/2017,0,b,523
5/16/2017,0,a,542
5/16/2017,0,b,300
5/16/2017,0,b,299
5/16/2017,0,a,965
5/16/2017,0,b,285
5/16/2017,0,a,544
5/16/2017,0,b,458
5/16/2017,0,a,813
5/16/2017,0,b,285
5/16/2017,0,a,325
5/16/2017,0,b,694
5/16/2017,0,a,445
5/16/2017,0,b,546
5/16/2017,0,a,434
5/16/2017,0,b,74
5/16/2017,0,a,292
5/16/2017,0,b,202
5/16/2017,0,a,311
5/16/2017,0,b,110
5/16/2017,0,b,371
5/16/2017,0,a,271
5/16/2017,0,b,79
5/17/2017,0,a,672
5/17/2017,0,b,138
5/17/2017,0,a,639
5/17/2017,0,b,326
5/17/2017,0,a,78
5/17/2017,0,b,164
5/17/2017,0,a,321
5/17/2017,0,b,687
5/17/2017,0,a,287
5/17/2017,0,b,891
5/17/2017,0,a,840
5/17/2017,0,b,753
5/17/2017,0,a,448
5/17/2017,0,b,696
5/17/2017,0,a,742
5/17/2017,0,b,500
5/17/2017,0,a,148
5/17/2017,0,b,17
5/17/2017,0,b,803
5/17/2017,0,a,235
5/17/2017,0,b,957
5/17/2017,0,b,493
5/17/2017,9.29,a,317
5/17/2017,0,b,658
5/17/2017,0,a,744
5/17/2017,0,b,911
5/17/2017,0,a,117
5/17/2017,0,b,259
5/17/2017,0,a,617
5/17/2017,0,b,823
5/17/2017,0,a,273
5/17/2017,0,b,166
5/17/2017,0,a,914
5/17/2017,0,b,350
5/17/2017,0,a,214
5/17/2017,18.6,b,668
5/17/2017,0,a,237
5/17/2017,0,b,961
5/17/2017,0,a,112
5/17/2017,0,b,170
5/17/2017,0,a,538
5/17/2017,0,b,73
5/17/2017,0,a,985
5/17/2017,0,b,232
5/17/2017,0,a,5
5/17/2017,0,b,382
5/17/2017,0,a,23
5/17/2017,0,b,608
5/17/2017,1.86,a,786
5/17/2017,0,b,223
5/17/2017,0,b,51
5/17/2017,0,a,659
5/17/2017,0,b,590
5/17/2017,0,a,924
5/17/2017,0,b,942
5/17/2017,0,b,732
5/17/2017,0,a,19
5/17/2017,0,b,724
5/17/2017,0,a,811
5/17/2017,30.79,b,201
5/17/2017,0,a,789
5/17/2017,0,b,969
5/17/2017,0,a,125
5/17/2017,0,b,710
5/17/2017,0,a,183
5/17/2017,0,b,852
5/17/2017,0,a,185
5/17/2017,0,b,177
5/17/2017,0,a,568
5/17/2017,0,b,649
5/17/2017,0,a,351
5/17/2017,0,b,173
5/17/2017,0,a,748
5/17/2017,0,b,5
5/17/2017,0,a,122
5/17/2017,0,b,878
5/17/2017,0,a,829
5/17/2017,0,b,544
5/17/2017,9.32,a,314
5/17/2017,0,b,128
5/17/2017,0,a,781
5/17/2017,18.6,b,421
5/17/2017,0,a,250
5/17/2017,0,b,488
5/17/2017,0,a,132
5/17/2017,0,b,519
5/17/2017,0,a,694
5/17/2017,0,b,49
5/17/2017,0,a,867
5/17/2017,0,b,27
5/17/2017,0,a,843
5/17/2017,0,b,145
5/17/2017,0,a,507
5/17/2017,0,b,514
5/17/2017,0,a,170
5/17/2017,0,b,429
5/17/2017,0,a,780
5/17/2017,0,b,782
5/17/2017,0,a,608
5/17/2017,0,b,6
5/17/2017,9.3,a,610
5/17/2017,0,b,382
5/17/2017,0,a,619
5/17/2017,0,b,632
5/17/2017,0,a,145
5/17/2017,0,b,170
5/17/2017,0,a,315
5/17/2017,0,b,254
5/17/2017,0,a,97
5/17/2017,0,b,53
5/17/2017,0,a,875
5/17/2017,0,b,877
5/17/2017,0,b,468
5/17/2017,0,b,606
5/17/2017,0,a,894
5/17/2017,0,b,974
5/17/2017,0,a,171
5/17/2017,0,b,653
5/17/2017,0,a,613
5/17/2017,0,b,961
5/17/2017,0,b,585
5/17/2017,0,a,339
5/17/2017,0,b,290
5/17/2017,0,a,70
5/17/2017,0,b,240
5/17/2017,18.58,a,170
5/17/2017,0,b,134
5/17/2017,0,b,325
5/17/2017,0,b,609
5/17/2017,0,a,715
5/17/2017,0,b,395
5/17/2017,0,a,467
5/17/2017,0,b,895
5/17/2017,0,b,32
5/17/2017,0,b,373
5/17/2017,0,b,121
5/17/2017,0,a,181
5/17/2017,0,b,865
5/17/2017,0,a,351
5/17/2017,0,b,113
5/17/2017,0,b,689
5/17/2017,0,a,967
5/17/2017,0,b,489
5/17/2017,0,a,583
5/17/2017,0,b,707
5/17/2017,0,a,573
5/17/2017,0,b,480
5/17/2017,0,a,493
5/17/2017,0,b,990
5/17/2017,0,a,796
5/17/2017,0,b,510
5/17/2017,0,b,971
5/17/2017,0,b,767
5/17/2017,0,b,218
5/17/2017,0,a,457
5/17/2017,0,b,688
5/17/2017,0,a,566
5/17/2017,0,b,466
5/17/2017,0,a,160
5/17/2017,0,b,849
5/17/2017,0,b,994
5/17/2017,0,a,156
5/17/2017,0,b,910
5/17/2017,0,a,916
5/17/2017,0,b,286
5/17/2017,0,a,807
5/17/2017,0,b,511
5/17/2017,0,b,233
5/17/2017,0,a,946
5/17/2017,0,b,755
5/17/2017,0,b,88
5/17/2017,0,a,787
5/17/2017,0,b,896
5/17/2017,1.86,b,63
5/17/2017,0,b,737
5/17/2017,0,a,82
5/17/2017,0,b,772
5/17/2017,0,b,114
5/17/2017,0,b,193
5/17/2017,0,a,659
5/17/2017,0,b,769
5/17/2017,0,a,717
5/17/2017,0,b,692
5/17/2017,0,b,237
5/17/2017,0,a,551
5/17/2017,0,b,489
5/17/2017,0,b,161
5/17/2017,0,a,827
5/17/2017,0,b,384
5/17/2017,0,a,319
5/17/2017,0,b,300
5/17/2017,0,a,321
5/17/2017,0,b,253
5/17/2017,0,b,847
5/17/2017,0,a,55
5/17/2017,0,b,727
5/17/2017,18.64,a,822
5/17/2017,0,b,965
5/17/2017,0,a,620
5/17/2017,0,b,699
5/17/2017,0,a,781
5/17/2017,0,b,401
5/17/2017,0,b,434
5/18/2017,0,a,160
5/18/2017,0,b,511
5/18/2017,0,b,532
5/18/2017,0,a,948
5/18/2017,0,b,762
5/18/2017,0,b,672
5/18/2017,0,a,559
5/18/2017,0,b,334
5/18/2017,0,b,434
5/18/2017,0,b,972
5/18/2017,0,b,774
5/18/2017,0,a,713
5/18/2017,0,b,637
5/18/2017,0,a,524
5/18/2017,0,b,624
5/18/2017,0,b,687
5/18/2017,0,a,179
5/18/2017,0,b,461
5/18/2017,18.64,b,487
5/18/2017,0,b,885
5/18/2017,0,b,109
5/18/2017,0,b,116
5/18/2017,0,b,713
5/18/2017,0,b,56
5/18/2017,0,b,63
5/18/2017,0,a,631
5/18/2017,0,b,846
5/18/2017,0,b,201
5/18/2017,0,a,314
5/18/2017,0,b,411
5/18/2017,0,a,295
5/18/2017,0,b,173
5/18/2017,0,a,709
5/18/2017,0,b,52
5/18/2017,0,b,793
5/18/2017,0,b,742
5/18/2017,0,a,611
5/18/2017,0,b,522
5/18/2017,0,b,817
5/18/2017,0,a,463
5/18/2017,0,b,815
5/18/2017,0,a,375
5/18/2017,0,b,891
5/18/2017,0,b,473
5/18/2017,0,a,369
5/18/2017,0,b,991
5/18/2017,0,a,866
5/18/2017,0,b,69
5/18/2017,0,b,208
5/18/2017,0,b,241
5/18/2017,0,a,265
5/18/2017,0,b,629
5/18/2017,0,a,993
5/18/2017,0,b,999
5/18/2017,0,b,393
5/18/2017,0,b,984
5/18/2017,0,b,814
5/18/2017,0,a,678
5/18/2017,0,b,24
5/18/2017,0,b,250
5/18/2017,0,a,629
5/18/2017,0,b,365
5/18/2017,0,a,487
5/18/2017,0,b,534
5/18/2017,0,b,174
5/18/2017,0,b,83
5/18/2017,0,b,829
5/18/2017,0,a,72
5/18/2017,0,b,485
5/18/2017,0,b,792
5/18/2017,0,b,331
5/18/2017,0,a,934
5/18/2017,0,b,996
5/18/2017,0,b,240
5/18/2017,0,a,485
5/18/2017,0,b,939
5/18/2017,0,a,525
5/18/2017,0,b,184
5/18/2017,9.32,a,718
5/18/2017,0,b,347
5/18/2017,0,b,194
5/18/2017,0,a,524
5/18/2017,0,b,815
5/18/2017,0,b,28
5/18/2017,0,b,742
5/18/2017,0,b,984
5/18/2017,0,a,724
5/18/2017,0,b,462
5/18/2017,0,a,718
5/18/2017,9.32,b,681
5/18/2017,0,a,947
5/18/2017,0,b,98
5/18/2017,0,b,696
5/18/2017,0,a,640
5/18/2017,0,b,19
5/18/2017,0,b,797
5/18/2017,0,b,528
5/18/2017,0,a,663
5/18/2017,0,b,149
5/18/2017,0,b,730
5/18/2017,0,a,891
5/18/2017,0,b,527
5/18/2017,0,b,133
5/18/2017,0,a,751
5/18/2017,0,b,565
5/18/2017,0,a,893
5/18/2017,0,b,816
5/18/2017,0,b,283
5/18/2017,0,a,448
5/18/2017,0,b,948
5/18/2017,0,a,575
5/18/2017,0,b,608
5/18/2017,0,a,432
5/18/2017,0,b,634
5/18/2017,0,a,263
5/18/2017,0,b,996
5/18/2017,0,a,252
5/18/2017,0,b,608
5/18/2017,0,a,493
5/18/2017,0,b,750
5/18/2017,0,a,106
5/18/2017,0,b,699
5/18/2017,0,a,511
5/18/2017,0,b,432
5/18/2017,0,a,293
5/18/2017,0,b,972
5/18/2017,0,a,497
5/18/2017,0,b,737
5/18/2017,0,a,295
5/18/2017,27.93,b,267
5/18/2017,0,a,716
5/18/2017,0,b,193
5/18/2017,0,a,541
5/18/2017,0,b,246
5/18/2017,0,a,475
5/18/2017,0,b,475
5/18/2017,0,b,104
5/18/2017,0,a,473
5/18/2017,0,b,810
5/18/2017,0,b,738
5/18/2017,0,a,967
5/18/2017,0,b,551
5/18/2017,0,b,342
5/18/2017,0,a,802
5/18/2017,0,b,880
5/18/2017,0,a,509
5/18/2017,0,b,603
5/18/2017,0,a,994
5/18/2017,0,b,512
5/18/2017,0,a,111
5/18/2017,0,b,876
5/18/2017,0,b,983
5/18/2017,0,a,318
5/18/2017,0,b,368
5/18/2017,0,a,152
5/18/2017,0,b,26
5/18/2017,0,b,556
5/18/2017,0,b,465
5/18/2017,0,a,153
5/18/2017,0,b,901
5/18/2017,0,b,279
5/18/2017,0,b,784
5/18/2017,9.31,a,559
5/18/2017,0,b,541
5/18/2017,0,a,503
5/18/2017,0,b,506
5/18/2017,0,b,301
5/18/2017,0,b,995
5/18/2017,0,a,173
5/18/2017,0,b,516
5/18/2017,0,a,260
5/18/2017,0,b,378
5/18/2017,0,b,274
5/18/2017,0,a,821
5/18/2017,1.86,b,391
5/18/2017,0,b,213
5/18/2017,0,b,554
5/18/2017,0,a,777
5/18/2017,0,b,46
5/18/2017,0,a,272
5/18/2017,0,b,219
5/18/2017,0,b,636
5/18/2017,0,a,899
5/18/2017,0,b,181
5/18/2017,18.62,a,456
5/18/2017,0,b,146
5/18/2017,0,a,865
5/18/2017,0,b,808
5/18/2017,0,a,162
5/19/2017,0,b,327
5/19/2017,0,a,263
5/19/2017,0,b,309
5/19/2017,0,a,266
5/19/2017,0,b,223
5/19/2017,0,a,980
5/19/2017,0,b,396
5/19/2017,0,a,184
5/19/2017,0,b,184
5/19/2017,0,a,402
5/19/2017,0,b,197
5/19/2017,0,b,414
5/19/2017,0,b,987
5/19/2017,0,a,761
5/19/2017,0,b,482
5/19/2017,0,b,505
5/19/2017,0,a,727
5/19/2017,0,b,481
5/19/2017,0,a,870
5/19/2017,0,b,785
5/19/2017,0,a,16
5/19/2017,0,b,439
5/19/2017,0,a,149
5/19/2017,0,b,785
5/19/2017,0,b,481
5/19/2017,0,a,389
5/19/2017,0,b,903
5/19/2017,0,a,444
5/19/2017,0,b,793
5/19/2017,0,b,489
5/19/2017,0,a,263
5/19/2017,0,b,956
5/19/2017,0,a,147
5/19/2017,3.08,b,154
5/19/2017,0,b,368
5/19/2017,0,b,854
5/19/2017,0,a,851
5/19/2017,0,b,449
5/19/2017,0,b,117
5/19/2017,0,b,236
5/19/2017,0,b,806
5/19/2017,0,a,612
5/19/2017,0,b,661
5/19/2017,0,a,548
5/19/2017,0,b,139
5/19/2017,0,b,592
5/19/2017,0,a,972
5/19/2017,0,b,894
5/19/2017,0,a,260
5/19/2017,0,b,470
5/19/2017,0,a,643
5/19/2017,0,b,543
